,code,name,submun,city,province,address
499,133906110,Barangay 504,Sampaloc,Manila,Metro Manila,"Barangay 504,Sampaloc,Manila,Metro Manila"
500,133906111,Barangay 505,Sampaloc,Manila,Metro Manila,"Barangay 505,Sampaloc,Manila,Metro Manila"
501,133906112,Barangay 506,Sampaloc,Manila,Metro Manila,"Barangay 506,Sampaloc,Manila,Metro Manila"
502,133906113,Barangay 507,Sampaloc,Manila,Metro Manila,"Barangay 507,Sampaloc,Manila,Metro Manila"
503,133906114,Barangay 508,Sampaloc,Manila,Metro Manila,"Barangay 508,Sampaloc,Manila,Metro Manila"
504,133906115,Barangay 509,Sampaloc,Manila,Metro Manila,"Barangay 509,Sampaloc,Manila,Metro Manila"
505,133906116,Barangay 510,Sampaloc,Manila,Metro Manila,"Barangay 510,Sampaloc,Manila,Metro Manila"
506,133906117,Barangay 511,Sampaloc,Manila,Metro Manila,"Barangay 511,Sampaloc,Manila,Metro Manila"
507,133906118,Barangay 512,Sampaloc,Manila,Metro Manila,"Barangay 512,Sampaloc,Manila,Metro Manila"
508,133906119,Barangay 513,Sampaloc,Manila,Metro Manila,"Barangay 513,Sampaloc,Manila,Metro Manila"
509,133906120,Barangay 514,Sampaloc,Manila,Metro Manila,"Barangay 514,Sampaloc,Manila,Metro Manila"
510,133906121,Barangay 515,Sampaloc,Manila,Metro Manila,"Barangay 515,Sampaloc,Manila,Metro Manila"
511,133906122,Barangay 516,Sampaloc,Manila,Metro Manila,"Barangay 516,Sampaloc,Manila,Metro Manila"
512,133906123,Barangay 517,Sampaloc,Manila,Metro Manila,"Barangay 517,Sampaloc,Manila,Metro Manila"
513,133906124,Barangay 518,Sampaloc,Manila,Metro Manila,"Barangay 518,Sampaloc,Manila,Metro Manila"
514,133906125,Barangay 519,Sampaloc,Manila,Metro Manila,"Barangay 519,Sampaloc,Manila,Metro Manila"
515,133906126,Barangay 520,Sampaloc,Manila,Metro Manila,"Barangay 520,Sampaloc,Manila,Metro Manila"
516,133906127,Barangay 521,Sampaloc,Manila,Metro Manila,"Barangay 521,Sampaloc,Manila,Metro Manila"
517,133906128,Barangay 522,Sampaloc,Manila,Metro Manila,"Barangay 522,Sampaloc,Manila,Metro Manila"
518,133906129,Barangay 523,Sampaloc,Manila,Metro Manila,"Barangay 523,Sampaloc,Manila,Metro Manila"
519,133906130,Barangay 524,Sampaloc,Manila,Metro Manila,"Barangay 524,Sampaloc,Manila,Metro Manila"
520,133906131,Barangay 525,Sampaloc,Manila,Metro Manila,"Barangay 525,Sampaloc,Manila,Metro Manila"
521,133906132,Barangay 526,Sampaloc,Manila,Metro Manila,"Barangay 526,Sampaloc,Manila,Metro Manila"
522,133906133,Barangay 527,Sampaloc,Manila,Metro Manila,"Barangay 527,Sampaloc,Manila,Metro Manila"
523,133906134,Barangay 528,Sampaloc,Manila,Metro Manila,"Barangay 528,Sampaloc,Manila,Metro Manila"
524,133906135,Barangay 529,Sampaloc,Manila,Metro Manila,"Barangay 529,Sampaloc,Manila,Metro Manila"
525,133906136,Barangay 530,Sampaloc,Manila,Metro Manila,"Barangay 530,Sampaloc,Manila,Metro Manila"
526,133906137,Barangay 531,Sampaloc,Manila,Metro Manila,"Barangay 531,Sampaloc,Manila,Metro Manila"
527,133906138,Barangay 532,Sampaloc,Manila,Metro Manila,"Barangay 532,Sampaloc,Manila,Metro Manila"
528,133906139,Barangay 533,Sampaloc,Manila,Metro Manila,"Barangay 533,Sampaloc,Manila,Metro Manila"
529,133906140,Barangay 534,Sampaloc,Manila,Metro Manila,"Barangay 534,Sampaloc,Manila,Metro Manila"
530,133906141,Barangay 535,Sampaloc,Manila,Metro Manila,"Barangay 535,Sampaloc,Manila,Metro Manila"
531,133906142,Barangay 536,Sampaloc,Manila,Metro Manila,"Barangay 536,Sampaloc,Manila,Metro Manila"
532,133906143,Barangay 537,Sampaloc,Manila,Metro Manila,"Barangay 537,Sampaloc,Manila,Metro Manila"
533,133906144,Barangay 538,Sampaloc,Manila,Metro Manila,"Barangay 538,Sampaloc,Manila,Metro Manila"
534,133906145,Barangay 539,Sampaloc,Manila,Metro Manila,"Barangay 539,Sampaloc,Manila,Metro Manila"
535,133906146,Barangay 540,Sampaloc,Manila,Metro Manila,"Barangay 540,Sampaloc,Manila,Metro Manila"
536,133906147,Barangay 541,Sampaloc,Manila,Metro Manila,"Barangay 541,Sampaloc,Manila,Metro Manila"
537,133906148,Barangay 542,Sampaloc,Manila,Metro Manila,"Barangay 542,Sampaloc,Manila,Metro Manila"
538,133906149,Barangay 543,Sampaloc,Manila,Metro Manila,"Barangay 543,Sampaloc,Manila,Metro Manila"
539,133906150,Barangay 544,Sampaloc,Manila,Metro Manila,"Barangay 544,Sampaloc,Manila,Metro Manila"
540,133906151,Barangay 545,Sampaloc,Manila,Metro Manila,"Barangay 545,Sampaloc,Manila,Metro Manila"
541,133906152,Barangay 546,Sampaloc,Manila,Metro Manila,"Barangay 546,Sampaloc,Manila,Metro Manila"
542,133906153,Barangay 547,Sampaloc,Manila,Metro Manila,"Barangay 547,Sampaloc,Manila,Metro Manila"
543,133906154,Barangay 548,Sampaloc,Manila,Metro Manila,"Barangay 548,Sampaloc,Manila,Metro Manila"
544,133906155,Barangay 549,Sampaloc,Manila,Metro Manila,"Barangay 549,Sampaloc,Manila,Metro Manila"
545,133906156,Barangay 550,Sampaloc,Manila,Metro Manila,"Barangay 550,Sampaloc,Manila,Metro Manila"
546,133906157,Barangay 551,Sampaloc,Manila,Metro Manila,"Barangay 551,Sampaloc,Manila,Metro Manila"
547,133906158,Barangay 552,Sampaloc,Manila,Metro Manila,"Barangay 552,Sampaloc,Manila,Metro Manila"
548,133906159,Barangay 553,Sampaloc,Manila,Metro Manila,"Barangay 553,Sampaloc,Manila,Metro Manila"
549,133906160,Barangay 554,Sampaloc,Manila,Metro Manila,"Barangay 554,Sampaloc,Manila,Metro Manila"
550,133906161,Barangay 555,Sampaloc,Manila,Metro Manila,"Barangay 555,Sampaloc,Manila,Metro Manila"
551,133906162,Barangay 556,Sampaloc,Manila,Metro Manila,"Barangay 556,Sampaloc,Manila,Metro Manila"
552,133906163,Barangay 557,Sampaloc,Manila,Metro Manila,"Barangay 557,Sampaloc,Manila,Metro Manila"
553,133906164,Barangay 558,Sampaloc,Manila,Metro Manila,"Barangay 558,Sampaloc,Manila,Metro Manila"
554,133906165,Barangay 559,Sampaloc,Manila,Metro Manila,"Barangay 559,Sampaloc,Manila,Metro Manila"
555,133906166,Barangay 560,Sampaloc,Manila,Metro Manila,"Barangay 560,Sampaloc,Manila,Metro Manila"
556,133906167,Barangay 561,Sampaloc,Manila,Metro Manila,"Barangay 561,Sampaloc,Manila,Metro Manila"
557,133906168,Barangay 562,Sampaloc,Manila,Metro Manila,"Barangay 562,Sampaloc,Manila,Metro Manila"
558,133906169,Barangay 563,Sampaloc,Manila,Metro Manila,"Barangay 563,Sampaloc,Manila,Metro Manila"
559,133906170,Barangay 564,Sampaloc,Manila,Metro Manila,"Barangay 564,Sampaloc,Manila,Metro Manila"
560,133906171,Barangay 565,Sampaloc,Manila,Metro Manila,"Barangay 565,Sampaloc,Manila,Metro Manila"
561,133906172,Barangay 566,Sampaloc,Manila,Metro Manila,"Barangay 566,Sampaloc,Manila,Metro Manila"
562,133906173,Barangay 567,Sampaloc,Manila,Metro Manila,"Barangay 567,Sampaloc,Manila,Metro Manila"
563,133906174,Barangay 568,Sampaloc,Manila,Metro Manila,"Barangay 568,Sampaloc,Manila,Metro Manila"
564,133906175,Barangay 569,Sampaloc,Manila,Metro Manila,"Barangay 569,Sampaloc,Manila,Metro Manila"
565,133906176,Barangay 570,Sampaloc,Manila,Metro Manila,"Barangay 570,Sampaloc,Manila,Metro Manila"
566,133906177,Barangay 571,Sampaloc,Manila,Metro Manila,"Barangay 571,Sampaloc,Manila,Metro Manila"
567,133906178,Barangay 572,Sampaloc,Manila,Metro Manila,"Barangay 572,Sampaloc,Manila,Metro Manila"
568,133906179,Barangay 573,Sampaloc,Manila,Metro Manila,"Barangay 573,Sampaloc,Manila,Metro Manila"
569,133906180,Barangay 574,Sampaloc,Manila,Metro Manila,"Barangay 574,Sampaloc,Manila,Metro Manila"
570,133906181,Barangay 575,Sampaloc,Manila,Metro Manila,"Barangay 575,Sampaloc,Manila,Metro Manila"
571,133906182,Barangay 576,Sampaloc,Manila,Metro Manila,"Barangay 576,Sampaloc,Manila,Metro Manila"
572,133906183,Barangay 577,Sampaloc,Manila,Metro Manila,"Barangay 577,Sampaloc,Manila,Metro Manila"
573,133906184,Barangay 578,Sampaloc,Manila,Metro Manila,"Barangay 578,Sampaloc,Manila,Metro Manila"
574,133906185,Barangay 579,Sampaloc,Manila,Metro Manila,"Barangay 579,Sampaloc,Manila,Metro Manila"
575,133906186,Barangay 580,Sampaloc,Manila,Metro Manila,"Barangay 580,Sampaloc,Manila,Metro Manila"
576,133906187,Barangay 581,Sampaloc,Manila,Metro Manila,"Barangay 581,Sampaloc,Manila,Metro Manila"
577,133906188,Barangay 582,Sampaloc,Manila,Metro Manila,"Barangay 582,Sampaloc,Manila,Metro Manila"
578,133906189,Barangay 583,Sampaloc,Manila,Metro Manila,"Barangay 583,Sampaloc,Manila,Metro Manila"
579,133906190,Barangay 584,Sampaloc,Manila,Metro Manila,"Barangay 584,Sampaloc,Manila,Metro Manila"
580,133906191,Barangay 585,Sampaloc,Manila,Metro Manila,"Barangay 585,Sampaloc,Manila,Metro Manila"
581,133906192,Barangay 586,Sampaloc,Manila,Metro Manila,"Barangay 586,Sampaloc,Manila,Metro Manila"
582,133906193,Barangay 587,Sampaloc,Manila,Metro Manila,"Barangay 587,Sampaloc,Manila,Metro Manila"
583,133906194,Barangay 587-A,Sampaloc,Manila,Metro Manila,"Barangay 587-A,Sampaloc,Manila,Metro Manila"
584,133906195,Barangay 588,Sampaloc,Manila,Metro Manila,"Barangay 588,Sampaloc,Manila,Metro Manila"
585,133906196,Barangay 589,Sampaloc,Manila,Metro Manila,"Barangay 589,Sampaloc,Manila,Metro Manila"
586,133906197,Barangay 590,Sampaloc,Manila,Metro Manila,"Barangay 590,Sampaloc,Manila,Metro Manila"
587,133906198,Barangay 591,Sampaloc,Manila,Metro Manila,"Barangay 591,Sampaloc,Manila,Metro Manila"
588,133906199,Barangay 592,Sampaloc,Manila,Metro Manila,"Barangay 592,Sampaloc,Manila,Metro Manila"
589,133906200,Barangay 593,Sampaloc,Manila,Metro Manila,"Barangay 593,Sampaloc,Manila,Metro Manila"
590,133906201,Barangay 594,Sampaloc,Manila,Metro Manila,"Barangay 594,Sampaloc,Manila,Metro Manila"
591,133906202,Barangay 595,Sampaloc,Manila,Metro Manila,"Barangay 595,Sampaloc,Manila,Metro Manila"
592,133906203,Barangay 596,Sampaloc,Manila,Metro Manila,"Barangay 596,Sampaloc,Manila,Metro Manila"
593,133906204,Barangay 597,Sampaloc,Manila,Metro Manila,"Barangay 597,Sampaloc,Manila,Metro Manila"
594,133906205,Barangay 598,Sampaloc,Manila,Metro Manila,"Barangay 598,Sampaloc,Manila,Metro Manila"
595,133906206,Barangay 599,Sampaloc,Manila,Metro Manila,"Barangay 599,Sampaloc,Manila,Metro Manila"
596,133906207,Barangay 600,Sampaloc,Manila,Metro Manila,"Barangay 600,Sampaloc,Manila,Metro Manila"
597,133906208,Barangay 601,Sampaloc,Manila,Metro Manila,"Barangay 601,Sampaloc,Manila,Metro Manila"
598,133906209,Barangay 602,Sampaloc,Manila,Metro Manila,"Barangay 602,Sampaloc,Manila,Metro Manila"
599,133906210,Barangay 603,Sampaloc,Manila,Metro Manila,"Barangay 603,Sampaloc,Manila,Metro Manila"
600,133906211,Barangay 604,Sampaloc,Manila,Metro Manila,"Barangay 604,Sampaloc,Manila,Metro Manila"
601,133906212,Barangay 605,Sampaloc,Manila,Metro Manila,"Barangay 605,Sampaloc,Manila,Metro Manila"
602,133906213,Barangay 606,Sampaloc,Manila,Metro Manila,"Barangay 606,Sampaloc,Manila,Metro Manila"
603,133906214,Barangay 607,Sampaloc,Manila,Metro Manila,"Barangay 607,Sampaloc,Manila,Metro Manila"
604,133906215,Barangay 608,Sampaloc,Manila,Metro Manila,"Barangay 608,Sampaloc,Manila,Metro Manila"
605,133906216,Barangay 609,Sampaloc,Manila,Metro Manila,"Barangay 609,Sampaloc,Manila,Metro Manila"
606,133906217,Barangay 610,Sampaloc,Manila,Metro Manila,"Barangay 610,Sampaloc,Manila,Metro Manila"
607,133906218,Barangay 611,Sampaloc,Manila,Metro Manila,"Barangay 611,Sampaloc,Manila,Metro Manila"
608,133906219,Barangay 612,Sampaloc,Manila,Metro Manila,"Barangay 612,Sampaloc,Manila,Metro Manila"
609,133906220,Barangay 613,Sampaloc,Manila,Metro Manila,"Barangay 613,Sampaloc,Manila,Metro Manila"
610,133906221,Barangay 614,Sampaloc,Manila,Metro Manila,"Barangay 614,Sampaloc,Manila,Metro Manila"
611,133906222,Barangay 615,Sampaloc,Manila,Metro Manila,"Barangay 615,Sampaloc,Manila,Metro Manila"
612,133906223,Barangay 616,Sampaloc,Manila,Metro Manila,"Barangay 616,Sampaloc,Manila,Metro Manila"
613,133906224,Barangay 617,Sampaloc,Manila,Metro Manila,"Barangay 617,Sampaloc,Manila,Metro Manila"
614,133906225,Barangay 618,Sampaloc,Manila,Metro Manila,"Barangay 618,Sampaloc,Manila,Metro Manila"
615,133906226,Barangay 619,Sampaloc,Manila,Metro Manila,"Barangay 619,Sampaloc,Manila,Metro Manila"
616,133906227,Barangay 620,Sampaloc,Manila,Metro Manila,"Barangay 620,Sampaloc,Manila,Metro Manila"
617,133906228,Barangay 621,Sampaloc,Manila,Metro Manila,"Barangay 621,Sampaloc,Manila,Metro Manila"
618,133906229,Barangay 622,Sampaloc,Manila,Metro Manila,"Barangay 622,Sampaloc,Manila,Metro Manila"
619,133906230,Barangay 623,Sampaloc,Manila,Metro Manila,"Barangay 623,Sampaloc,Manila,Metro Manila"
620,133906231,Barangay 624,Sampaloc,Manila,Metro Manila,"Barangay 624,Sampaloc,Manila,Metro Manila"
621,133906232,Barangay 625,Sampaloc,Manila,Metro Manila,"Barangay 625,Sampaloc,Manila,Metro Manila"
622,133906233,Barangay 626,Sampaloc,Manila,Metro Manila,"Barangay 626,Sampaloc,Manila,Metro Manila"
623,133906234,Barangay 627,Sampaloc,Manila,Metro Manila,"Barangay 627,Sampaloc,Manila,Metro Manila"
624,133906235,Barangay 628,Sampaloc,Manila,Metro Manila,"Barangay 628,Sampaloc,Manila,Metro Manila"
625,133906236,Barangay 629,Sampaloc,Manila,Metro Manila,"Barangay 629,Sampaloc,Manila,Metro Manila"
626,133906237,Barangay 630,Sampaloc,Manila,Metro Manila,"Barangay 630,Sampaloc,Manila,Metro Manila"
627,133906238,Barangay 631,Sampaloc,Manila,Metro Manila,"Barangay 631,Sampaloc,Manila,Metro Manila"
628,133906239,Barangay 632,Sampaloc,Manila,Metro Manila,"Barangay 632,Sampaloc,Manila,Metro Manila"
629,133906240,Barangay 633,Sampaloc,Manila,Metro Manila,"Barangay 633,Sampaloc,Manila,Metro Manila"
630,133906241,Barangay 634,Sampaloc,Manila,Metro Manila,"Barangay 634,Sampaloc,Manila,Metro Manila"
631,133906242,Barangay 635,Sampaloc,Manila,Metro Manila,"Barangay 635,Sampaloc,Manila,Metro Manila"
632,133906243,Barangay 636,Sampaloc,Manila,Metro Manila,"Barangay 636,Sampaloc,Manila,Metro Manila"
633,133907000,SAN MIGUEL,,Manila,Metro Manila,"SAN MIGUEL,Manila,Metro Manila"
634,133907001,Barangay 637,San Miguel,Manila,Metro Manila,"Barangay 637,San Miguel,Manila,Metro Manila"
635,133907002,Barangay 638,San Miguel,Manila,Metro Manila,"Barangay 638,San Miguel,Manila,Metro Manila"
636,133907003,Barangay 639,San Miguel,Manila,Metro Manila,"Barangay 639,San Miguel,Manila,Metro Manila"
637,133907004,Barangay 640,San Miguel,Manila,Metro Manila,"Barangay 640,San Miguel,Manila,Metro Manila"
638,133907005,Barangay 641,San Miguel,Manila,Metro Manila,"Barangay 641,San Miguel,Manila,Metro Manila"
639,133907006,Barangay 642,San Miguel,Manila,Metro Manila,"Barangay 642,San Miguel,Manila,Metro Manila"
640,133907007,Barangay 643,San Miguel,Manila,Metro Manila,"Barangay 643,San Miguel,Manila,Metro Manila"
641,133907008,Barangay 644,San Miguel,Manila,Metro Manila,"Barangay 644,San Miguel,Manila,Metro Manila"
642,133907009,Barangay 645,San Miguel,Manila,Metro Manila,"Barangay 645,San Miguel,Manila,Metro Manila"
643,133907010,Barangay 646,San Miguel,Manila,Metro Manila,"Barangay 646,San Miguel,Manila,Metro Manila"
644,133907011,Barangay 647,San Miguel,Manila,Metro Manila,"Barangay 647,San Miguel,Manila,Metro Manila"
645,133907012,Barangay 648,San Miguel,Manila,Metro Manila,"Barangay 648,San Miguel,Manila,Metro Manila"
646,133908000,ERMITA,,Manila,Metro Manila,"ERMITA,Manila,Metro Manila"
647,133908001,Barangay 659,Ermita,Manila,Metro Manila,"Barangay 659,Ermita,Manila,Metro Manila"
648,133908002,Barangay 659-A,Ermita,Manila,Metro Manila,"Barangay 659-A,Ermita,Manila,Metro Manila"
649,133908003,Barangay 660,Ermita,Manila,Metro Manila,"Barangay 660,Ermita,Manila,Metro Manila"
650,133908004,Barangay 660-A,Ermita,Manila,Metro Manila,"Barangay 660-A,Ermita,Manila,Metro Manila"
651,133908005,Barangay 661,Ermita,Manila,Metro Manila,"Barangay 661,Ermita,Manila,Metro Manila"
652,133908008,Barangay 666,Ermita,Manila,Metro Manila,"Barangay 666,Ermita,Manila,Metro Manila"
653,133908009,Barangay 667,Ermita,Manila,Metro Manila,"Barangay 667,Ermita,Manila,Metro Manila"
654,133908010,Barangay 668,Ermita,Manila,Metro Manila,"Barangay 668,Ermita,Manila,Metro Manila"
655,133908011,Barangay 669,Ermita,Manila,Metro Manila,"Barangay 669,Ermita,Manila,Metro Manila"
656,133908012,Barangay 670,Ermita,Manila,Metro Manila,"Barangay 670,Ermita,Manila,Metro Manila"
657,133908013,Barangay 663,Ermita,Manila,Metro Manila,"Barangay 663,Ermita,Manila,Metro Manila"
658,133908014,Barangay 663-A,Ermita,Manila,Metro Manila,"Barangay 663-A,Ermita,Manila,Metro Manila"
659,133908015,Barangay 664,Ermita,Manila,Metro Manila,"Barangay 664,Ermita,Manila,Metro Manila"
660,133909000,INTRAMUROS,,Manila,Metro Manila,"INTRAMUROS,Manila,Metro Manila"
661,133909001,Barangay 654,Intramuros,Manila,Metro Manila,"Barangay 654,Intramuros,Manila,Metro Manila"
662,133909002,Barangay 655,Intramuros,Manila,Metro Manila,"Barangay 655,Intramuros,Manila,Metro Manila"
663,133909003,Barangay 656,Intramuros,Manila,Metro Manila,"Barangay 656,Intramuros,Manila,Metro Manila"
664,133909004,Barangay 657,Intramuros,Manila,Metro Manila,"Barangay 657,Intramuros,Manila,Metro Manila"
665,133909005,Barangay 658,Intramuros,Manila,Metro Manila,"Barangay 658,Intramuros,Manila,Metro Manila"
666,133910000,MALATE,,Manila,Metro Manila,"MALATE,Manila,Metro Manila"
667,133910004,Barangay 689,Malate,Manila,Metro Manila,"Barangay 689,Malate,Manila,Metro Manila"
668,133910005,Barangay 690,Malate,Manila,Metro Manila,"Barangay 690,Malate,Manila,Metro Manila"
669,133910006,Barangay 691,Malate,Manila,Metro Manila,"Barangay 691,Malate,Manila,Metro Manila"
670,133910007,Barangay 692,Malate,Manila,Metro Manila,"Barangay 692,Malate,Manila,Metro Manila"
671,133910008,Barangay 693,Malate,Manila,Metro Manila,"Barangay 693,Malate,Manila,Metro Manila"
672,133910009,Barangay 694,Malate,Manila,Metro Manila,"Barangay 694,Malate,Manila,Metro Manila"
673,133910010,Barangay 695,Malate,Manila,Metro Manila,"Barangay 695,Malate,Manila,Metro Manila"
674,133910011,Barangay 696,Malate,Manila,Metro Manila,"Barangay 696,Malate,Manila,Metro Manila"
675,133910012,Barangay 697,Malate,Manila,Metro Manila,"Barangay 697,Malate,Manila,Metro Manila"
676,133910013,Barangay 698,Malate,Manila,Metro Manila,"Barangay 698,Malate,Manila,Metro Manila"
677,133910014,Barangay 699,Malate,Manila,Metro Manila,"Barangay 699,Malate,Manila,Metro Manila"
678,133910015,Barangay 700,Malate,Manila,Metro Manila,"Barangay 700,Malate,Manila,Metro Manila"
679,133910016,Barangay 701,Malate,Manila,Metro Manila,"Barangay 701,Malate,Manila,Metro Manila"
680,133910017,Barangay 702,Malate,Manila,Metro Manila,"Barangay 702,Malate,Manila,Metro Manila"
681,133910018,Barangay 703,Malate,Manila,Metro Manila,"Barangay 703,Malate,Manila,Metro Manila"
682,133910019,Barangay 704,Malate,Manila,Metro Manila,"Barangay 704,Malate,Manila,Metro Manila"
683,133910020,Barangay 705,Malate,Manila,Metro Manila,"Barangay 705,Malate,Manila,Metro Manila"
684,133910021,Barangay 706,Malate,Manila,Metro Manila,"Barangay 706,Malate,Manila,Metro Manila"
685,133910022,Barangay 707,Malate,Manila,Metro Manila,"Barangay 707,Malate,Manila,Metro Manila"
686,133910023,Barangay 708,Malate,Manila,Metro Manila,"Barangay 708,Malate,Manila,Metro Manila"
687,133910024,Barangay 709,Malate,Manila,Metro Manila,"Barangay 709,Malate,Manila,Metro Manila"
688,133910025,Barangay 710,Malate,Manila,Metro Manila,"Barangay 710,Malate,Manila,Metro Manila"
689,133910026,Barangay 711,Malate,Manila,Metro Manila,"Barangay 711,Malate,Manila,Metro Manila"
690,133910027,Barangay 712,Malate,Manila,Metro Manila,"Barangay 712,Malate,Manila,Metro Manila"
691,133910028,Barangay 713,Malate,Manila,Metro Manila,"Barangay 713,Malate,Manila,Metro Manila"
692,133910029,Barangay 714,Malate,Manila,Metro Manila,"Barangay 714,Malate,Manila,Metro Manila"
693,133910030,Barangay 715,Malate,Manila,Metro Manila,"Barangay 715,Malate,Manila,Metro Manila"
694,133910031,Barangay 716,Malate,Manila,Metro Manila,"Barangay 716,Malate,Manila,Metro Manila"
695,133910032,Barangay 717,Malate,Manila,Metro Manila,"Barangay 717,Malate,Manila,Metro Manila"
696,133910033,Barangay 718,Malate,Manila,Metro Manila,"Barangay 718,Malate,Manila,Metro Manila"
697,133910034,Barangay 719,Malate,Manila,Metro Manila,"Barangay 719,Malate,Manila,Metro Manila"
698,133910035,Barangay 720,Malate,Manila,Metro Manila,"Barangay 720,Malate,Manila,Metro Manila"
699,133910036,Barangay 721,Malate,Manila,Metro Manila,"Barangay 721,Malate,Manila,Metro Manila"
700,133910037,Barangay 722,Malate,Manila,Metro Manila,"Barangay 722,Malate,Manila,Metro Manila"
701,133910038,Barangay 723,Malate,Manila,Metro Manila,"Barangay 723,Malate,Manila,Metro Manila"
702,133910039,Barangay 724,Malate,Manila,Metro Manila,"Barangay 724,Malate,Manila,Metro Manila"
703,133910040,Barangay 725,Malate,Manila,Metro Manila,"Barangay 725,Malate,Manila,Metro Manila"
704,133910041,Barangay 726,Malate,Manila,Metro Manila,"Barangay 726,Malate,Manila,Metro Manila"
705,133910042,Barangay 727,Malate,Manila,Metro Manila,"Barangay 727,Malate,Manila,Metro Manila"
706,133910043,Barangay 728,Malate,Manila,Metro Manila,"Barangay 728,Malate,Manila,Metro Manila"
707,133910044,Barangay 729,Malate,Manila,Metro Manila,"Barangay 729,Malate,Manila,Metro Manila"
708,133910045,Barangay 730,Malate,Manila,Metro Manila,"Barangay 730,Malate,Manila,Metro Manila"
709,133910046,Barangay 731,Malate,Manila,Metro Manila,"Barangay 731,Malate,Manila,Metro Manila"
710,133910047,Barangay 732,Malate,Manila,Metro Manila,"Barangay 732,Malate,Manila,Metro Manila"
711,133910048,Barangay 733,Malate,Manila,Metro Manila,"Barangay 733,Malate,Manila,Metro Manila"
712,133910052,Barangay 738,Malate,Manila,Metro Manila,"Barangay 738,Malate,Manila,Metro Manila"
713,133910053,Barangay 739,Malate,Manila,Metro Manila,"Barangay 739,Malate,Manila,Metro Manila"
714,133910054,Barangay 740,Malate,Manila,Metro Manila,"Barangay 740,Malate,Manila,Metro Manila"
715,133910055,Barangay 741,Malate,Manila,Metro Manila,"Barangay 741,Malate,Manila,Metro Manila"
716,133910056,Barangay 742,Malate,Manila,Metro Manila,"Barangay 742,Malate,Manila,Metro Manila"
717,133910057,Barangay 743,Malate,Manila,Metro Manila,"Barangay 743,Malate,Manila,Metro Manila"
718,133910058,Barangay 744,Malate,Manila,Metro Manila,"Barangay 744,Malate,Manila,Metro Manila"
719,133910059,Barangay 688,Malate,Manila,Metro Manila,"Barangay 688,Malate,Manila,Metro Manila"
720,133910060,Barangay 735,Malate,Manila,Metro Manila,"Barangay 735,Malate,Manila,Metro Manila"
721,133910061,Barangay 736,Malate,Manila,Metro Manila,"Barangay 736,Malate,Manila,Metro Manila"
722,133910062,Barangay 737,Malate,Manila,Metro Manila,"Barangay 737,Malate,Manila,Metro Manila"
723,133910063,Barangay 734,Malate,Manila,Metro Manila,"Barangay 734,Malate,Manila,Metro Manila"
724,133911000,PACO,,Manila,Metro Manila,"PACO,Manila,Metro Manila"
725,133911001,Barangay 662,Paco,Manila,Metro Manila,"Barangay 662,Paco,Manila,Metro Manila"
726,133911004,Barangay 664-A,Paco,Manila,Metro Manila,"Barangay 664-A,Paco,Manila,Metro Manila"
727,133911005,Barangay 671,Paco,Manila,Metro Manila,"Barangay 671,Paco,Manila,Metro Manila"
728,133911006,Barangay 672,Paco,Manila,Metro Manila,"Barangay 672,Paco,Manila,Metro Manila"
729,133911007,Barangay 673,Paco,Manila,Metro Manila,"Barangay 673,Paco,Manila,Metro Manila"
730,133911008,Barangay 674,Paco,Manila,Metro Manila,"Barangay 674,Paco,Manila,Metro Manila"
731,133911009,Barangay 675,Paco,Manila,Metro Manila,"Barangay 675,Paco,Manila,Metro Manila"
732,133911010,Barangay 676,Paco,Manila,Metro Manila,"Barangay 676,Paco,Manila,Metro Manila"
733,133911011,Barangay 677,Paco,Manila,Metro Manila,"Barangay 677,Paco,Manila,Metro Manila"
734,133911012,Barangay 678,Paco,Manila,Metro Manila,"Barangay 678,Paco,Manila,Metro Manila"
735,133911013,Barangay 679,Paco,Manila,Metro Manila,"Barangay 679,Paco,Manila,Metro Manila"
736,133911014,Barangay 680,Paco,Manila,Metro Manila,"Barangay 680,Paco,Manila,Metro Manila"
737,133911015,Barangay 681,Paco,Manila,Metro Manila,"Barangay 681,Paco,Manila,Metro Manila"
738,133911016,Barangay 682,Paco,Manila,Metro Manila,"Barangay 682,Paco,Manila,Metro Manila"
739,133911017,Barangay 683,Paco,Manila,Metro Manila,"Barangay 683,Paco,Manila,Metro Manila"
740,133911018,Barangay 684,Paco,Manila,Metro Manila,"Barangay 684,Paco,Manila,Metro Manila"
741,133911019,Barangay 685,Paco,Manila,Metro Manila,"Barangay 685,Paco,Manila,Metro Manila"
742,133911023,Barangay 809,Paco,Manila,Metro Manila,"Barangay 809,Paco,Manila,Metro Manila"
743,133911024,Barangay 810,Paco,Manila,Metro Manila,"Barangay 810,Paco,Manila,Metro Manila"
744,133911025,Barangay 811,Paco,Manila,Metro Manila,"Barangay 811,Paco,Manila,Metro Manila"
745,133911026,Barangay 812,Paco,Manila,Metro Manila,"Barangay 812,Paco,Manila,Metro Manila"
746,133911027,Barangay 813,Paco,Manila,Metro Manila,"Barangay 813,Paco,Manila,Metro Manila"
747,133911028,Barangay 814,Paco,Manila,Metro Manila,"Barangay 814,Paco,Manila,Metro Manila"
748,133911029,Barangay 815,Paco,Manila,Metro Manila,"Barangay 815,Paco,Manila,Metro Manila"
749,133911030,Barangay 816,Paco,Manila,Metro Manila,"Barangay 816,Paco,Manila,Metro Manila"
750,133911031,Barangay 817,Paco,Manila,Metro Manila,"Barangay 817,Paco,Manila,Metro Manila"
