,code,name,submun,city,province,address
619,126306005,Carpenter Hill,,Koronadal,South Cotabato,"Carpenter Hill,Koronadal,South Cotabato"
620,126306006,Concepcion (Bo. 6),,Koronadal,South Cotabato,"Concepcion (Bo. 6),Koronadal,South Cotabato"
621,126306007,Esperanza,,Koronadal,South Cotabato,"Esperanza,Koronadal,South Cotabato"
622,126306008,General Paulino Santos (Bo. 1),,Koronadal,South Cotabato,"General Paulino Santos (Bo. 1),Koronadal,South Cotabato"
623,126306009,Mabini,,Koronadal,South Cotabato,"Mabini,Koronadal,South Cotabato"
624,126306010,Magsaysay,,Koronadal,South Cotabato,"Magsaysay,Koronadal,South Cotabato"
625,126306011,Mambucal,,Koronadal,South Cotabato,"Mambucal,Koronadal,South Cotabato"
626,126306012,Morales,,Koronadal,South Cotabato,"Morales,Koronadal,South Cotabato"
627,126306013,Namnama,,Koronadal,South Cotabato,"Namnama,Koronadal,South Cotabato"
628,126306014,New Pangasinan (Bo. 4),,Koronadal,South Cotabato,"New Pangasinan (Bo. 4),Koronadal,South Cotabato"
629,126306015,Paraiso,,Koronadal,South Cotabato,"Paraiso,Koronadal,South Cotabato"
630,126306016,Zone I (Pob.),,Koronadal,South Cotabato,"Zone I (Pob.),Koronadal,South Cotabato"
631,126306017,Zone II (Pob.),,Koronadal,South Cotabato,"Zone II (Pob.),Koronadal,South Cotabato"
632,126306018,Zone III (Pob.),,Koronadal,South Cotabato,"Zone III (Pob.),Koronadal,South Cotabato"
633,126306019,Zone IV (Pob.),,Koronadal,South Cotabato,"Zone IV (Pob.),Koronadal,South Cotabato"
634,126306020,Rotonda,,Koronadal,South Cotabato,"Rotonda,Koronadal,South Cotabato"
635,126306021,San Isidro,,Koronadal,South Cotabato,"San Isidro,Koronadal,South Cotabato"
636,126306022,San Jose (Bo. 5),,Koronadal,South Cotabato,"San Jose (Bo. 5),Koronadal,South Cotabato"
637,126306023,San Roque,,Koronadal,South Cotabato,"San Roque,Koronadal,South Cotabato"
638,126306024,Santa Cruz,,Koronadal,South Cotabato,"Santa Cruz,Koronadal,South Cotabato"
639,126306025,Santo Niño (Bo. 2),,Koronadal,South Cotabato,"Santo Niño (Bo. 2),Koronadal,South Cotabato"
640,126306026,Sarabia (Bo. 8),,Koronadal,South Cotabato,"Sarabia (Bo. 8),Koronadal,South Cotabato"
641,126306027,Zulueta (Bo. 7),,Koronadal,South Cotabato,"Zulueta (Bo. 7),Koronadal,South Cotabato"
642,126311000,NORALA,,,South Cotabato,"NORALA,South Cotabato"
643,126311002,Dumaguil,,Norala,South Cotabato,"Dumaguil,Norala,South Cotabato"
644,126311003,Esperanza,,Norala,South Cotabato,"Esperanza,Norala,South Cotabato"
645,126311006,Kibid,,Norala,South Cotabato,"Kibid,Norala,South Cotabato"
646,126311007,Lapuz,,Norala,South Cotabato,"Lapuz,Norala,South Cotabato"
647,126311008,Liberty,,Norala,South Cotabato,"Liberty,Norala,South Cotabato"
648,126311009,Lopez Jaena,,Norala,South Cotabato,"Lopez Jaena,Norala,South Cotabato"
649,126311011,Matapol,,Norala,South Cotabato,"Matapol,Norala,South Cotabato"
650,126311013,Poblacion,,Norala,South Cotabato,"Poblacion,Norala,South Cotabato"
651,126311014,Puti,,Norala,South Cotabato,"Puti,Norala,South Cotabato"
652,126311016,San Jose,,Norala,South Cotabato,"San Jose,Norala,South Cotabato"
653,126311017,San Miguel,,Norala,South Cotabato,"San Miguel,Norala,South Cotabato"
654,126311020,Simsiman,,Norala,South Cotabato,"Simsiman,Norala,South Cotabato"
655,126311021,Tinago,,Norala,South Cotabato,"Tinago,Norala,South Cotabato"
656,126311022,"Benigno Aquino, Jr.",,Norala,South Cotabato,"Benigno Aquino, Jr.,Norala,South Cotabato"
657,126312000,POLOMOLOK,,,South Cotabato,"POLOMOLOK,South Cotabato"
658,126312001,Bentung,,Polomolok,South Cotabato,"Bentung,Polomolok,South Cotabato"
659,126312002,Crossing Palkan,,Polomolok,South Cotabato,"Crossing Palkan,Polomolok,South Cotabato"
660,126312003,Glamang,,Polomolok,South Cotabato,"Glamang,Polomolok,South Cotabato"
661,126312004,Kinilis,,Polomolok,South Cotabato,"Kinilis,Polomolok,South Cotabato"
662,126312005,Klinan 6,,Polomolok,South Cotabato,"Klinan 6,Polomolok,South Cotabato"
663,126312006,Koronadal Proper,,Polomolok,South Cotabato,"Koronadal Proper,Polomolok,South Cotabato"
664,126312007,Lam-Caliaf,,Polomolok,South Cotabato,"Lam-Caliaf,Polomolok,South Cotabato"
665,126312008,Landan,,Polomolok,South Cotabato,"Landan,Polomolok,South Cotabato"
666,126312009,Lumakil,,Polomolok,South Cotabato,"Lumakil,Polomolok,South Cotabato"
667,126312011,Maligo,,Polomolok,South Cotabato,"Maligo,Polomolok,South Cotabato"
668,126312013,Palkan,,Polomolok,South Cotabato,"Palkan,Polomolok,South Cotabato"
669,126312014,Poblacion,,Polomolok,South Cotabato,"Poblacion,Polomolok,South Cotabato"
670,126312015,Polo,,Polomolok,South Cotabato,"Polo,Polomolok,South Cotabato"
671,126312016,Magsaysay,,Polomolok,South Cotabato,"Magsaysay,Polomolok,South Cotabato"
672,126312017,Rubber,,Polomolok,South Cotabato,"Rubber,Polomolok,South Cotabato"
673,126312018,Silway 7,,Polomolok,South Cotabato,"Silway 7,Polomolok,South Cotabato"
674,126312019,Silway 8,,Polomolok,South Cotabato,"Silway 8,Polomolok,South Cotabato"
675,126312020,Sulit,,Polomolok,South Cotabato,"Sulit,Polomolok,South Cotabato"
676,126312021,Sumbakil,,Polomolok,South Cotabato,"Sumbakil,Polomolok,South Cotabato"
677,126312022,Upper Klinan,,Polomolok,South Cotabato,"Upper Klinan,Polomolok,South Cotabato"
678,126312023,Lapu,,Polomolok,South Cotabato,"Lapu,Polomolok,South Cotabato"
679,126312024,Cannery Site,,Polomolok,South Cotabato,"Cannery Site,Polomolok,South Cotabato"
680,126312025,Pagalungan,,Polomolok,South Cotabato,"Pagalungan,Polomolok,South Cotabato"
681,126313000,SURALLAH,,,South Cotabato,"SURALLAH,South Cotabato"
682,126313002,Buenavista,,Surallah,South Cotabato,"Buenavista,Surallah,South Cotabato"
683,126313003,Centrala,,Surallah,South Cotabato,"Centrala,Surallah,South Cotabato"
684,126313004,Colongulo,,Surallah,South Cotabato,"Colongulo,Surallah,South Cotabato"
685,126313005,Dajay,,Surallah,South Cotabato,"Dajay,Surallah,South Cotabato"
686,126313006,Duengas,,Surallah,South Cotabato,"Duengas,Surallah,South Cotabato"
687,126313008,Canahay (Godwino),,Surallah,South Cotabato,"Canahay (Godwino),Surallah,South Cotabato"
688,126313014,Lambontong,,Surallah,South Cotabato,"Lambontong,Surallah,South Cotabato"
689,126313017,Lamian,,Surallah,South Cotabato,"Lamian,Surallah,South Cotabato"
690,126313018,Lamsugod,,Surallah,South Cotabato,"Lamsugod,Surallah,South Cotabato"
691,126313019,Libertad (Pob.),,Surallah,South Cotabato,"Libertad (Pob.),Surallah,South Cotabato"
692,126313020,Little Baguio,,Surallah,South Cotabato,"Little Baguio,Surallah,South Cotabato"
693,126313023,Moloy,,Surallah,South Cotabato,"Moloy,Surallah,South Cotabato"
694,126313024,Naci (Doce),,Surallah,South Cotabato,"Naci (Doce),Surallah,South Cotabato"
695,126313028,Talahik,,Surallah,South Cotabato,"Talahik,Surallah,South Cotabato"
696,126313030,Tubiala,,Surallah,South Cotabato,"Tubiala,Surallah,South Cotabato"
697,126313031,Upper Sepaka,,Surallah,South Cotabato,"Upper Sepaka,Surallah,South Cotabato"
698,126313032,Veterans,,Surallah,South Cotabato,"Veterans,Surallah,South Cotabato"
699,126314000,TAMPAKAN,,,South Cotabato,"TAMPAKAN,South Cotabato"
700,126314001,Albagan,,Tampakan,South Cotabato,"Albagan,Tampakan,South Cotabato"
701,126314002,Kipalbig,,Tampakan,South Cotabato,"Kipalbig,Tampakan,South Cotabato"
702,126314003,Lambayong,,Tampakan,South Cotabato,"Lambayong,Tampakan,South Cotabato"
703,126314004,Liberty,,Tampakan,South Cotabato,"Liberty,Tampakan,South Cotabato"
704,126314005,Maltana,,Tampakan,South Cotabato,"Maltana,Tampakan,South Cotabato"
705,126314006,Poblacion,,Tampakan,South Cotabato,"Poblacion,Tampakan,South Cotabato"
706,126314007,Tablu,,Tampakan,South Cotabato,"Tablu,Tampakan,South Cotabato"
707,126314008,Buto,,Tampakan,South Cotabato,"Buto,Tampakan,South Cotabato"
708,126314009,Lampitak,,Tampakan,South Cotabato,"Lampitak,Tampakan,South Cotabato"
709,126314010,Palo,,Tampakan,South Cotabato,"Palo,Tampakan,South Cotabato"
710,126314011,Pula-bato,,Tampakan,South Cotabato,"Pula-bato,Tampakan,South Cotabato"
711,126314012,Danlag,,Tampakan,South Cotabato,"Danlag,Tampakan,South Cotabato"
712,126314013,San Isidro,,Tampakan,South Cotabato,"San Isidro,Tampakan,South Cotabato"
713,126314014,Santa Cruz,,Tampakan,South Cotabato,"Santa Cruz,Tampakan,South Cotabato"
714,126315000,TANTANGAN,,,South Cotabato,"TANTANGAN,South Cotabato"
715,126315001,Bukay Pait,,Tantangan,South Cotabato,"Bukay Pait,Tantangan,South Cotabato"
716,126315002,Cabuling,,Tantangan,South Cotabato,"Cabuling,Tantangan,South Cotabato"
717,126315003,Dumadalig,,Tantangan,South Cotabato,"Dumadalig,Tantangan,South Cotabato"
718,126315004,Libas,,Tantangan,South Cotabato,"Libas,Tantangan,South Cotabato"
719,126315005,Magon,,Tantangan,South Cotabato,"Magon,Tantangan,South Cotabato"
720,126315006,Maibo,,Tantangan,South Cotabato,"Maibo,Tantangan,South Cotabato"
721,126315007,Mangilala,,Tantangan,South Cotabato,"Mangilala,Tantangan,South Cotabato"
722,126315008,New Iloilo,,Tantangan,South Cotabato,"New Iloilo,Tantangan,South Cotabato"
723,126315009,New Lambunao,,Tantangan,South Cotabato,"New Lambunao,Tantangan,South Cotabato"
724,126315010,Poblacion,,Tantangan,South Cotabato,"Poblacion,Tantangan,South Cotabato"
725,126315011,San Felipe,,Tantangan,South Cotabato,"San Felipe,Tantangan,South Cotabato"
726,126315012,New Cuyapo,,Tantangan,South Cotabato,"New Cuyapo,Tantangan,South Cotabato"
727,126315013,Tinongcop,,Tantangan,South Cotabato,"Tinongcop,Tantangan,South Cotabato"
728,126316000,T'BOLI,,,South Cotabato,"T'BOLI,South Cotabato"
729,126316001,Basag,,T’Boli,South Cotabato,"Basag,T’Boli,South Cotabato"
730,126316002,Edwards (Pob.),,T’Boli,South Cotabato,"Edwards (Pob.),T’Boli,South Cotabato"
731,126316004,Kematu,,T’Boli,South Cotabato,"Kematu,T’Boli,South Cotabato"
732,126316005,Laconon,,T’Boli,South Cotabato,"Laconon,T’Boli,South Cotabato"
733,126316008,Lamsalome,,T’Boli,South Cotabato,"Lamsalome,T’Boli,South Cotabato"
734,126316011,New Dumangas,,T’Boli,South Cotabato,"New Dumangas,T’Boli,South Cotabato"
735,126316012,Sinolon,,T’Boli,South Cotabato,"Sinolon,T’Boli,South Cotabato"
736,126316014,Lambangan,,T’Boli,South Cotabato,"Lambangan,T’Boli,South Cotabato"
737,126316016,Maan,,T’Boli,South Cotabato,"Maan,T’Boli,South Cotabato"
738,126316017,Afus,,T’Boli,South Cotabato,"Afus,T’Boli,South Cotabato"
739,126316018,Lambuling,,T’Boli,South Cotabato,"Lambuling,T’Boli,South Cotabato"
740,126316019,Lamhako,,T’Boli,South Cotabato,"Lamhako,T’Boli,South Cotabato"
741,126316020,Poblacion,,T’Boli,South Cotabato,"Poblacion,T’Boli,South Cotabato"
742,126316021,Talcon,,T’Boli,South Cotabato,"Talcon,T’Boli,South Cotabato"
743,126316022,Talufo,,T’Boli,South Cotabato,"Talufo,T’Boli,South Cotabato"
744,126316023,Tudok,,T’Boli,South Cotabato,"Tudok,T’Boli,South Cotabato"
745,126316024,Aflek,,T’Boli,South Cotabato,"Aflek,T’Boli,South Cotabato"
746,126316025,Datal Bob,,T’Boli,South Cotabato,"Datal Bob,T’Boli,South Cotabato"
747,126316026,Desawo,,T’Boli,South Cotabato,"Desawo,T’Boli,South Cotabato"
748,126316027,Dlanag,,T’Boli,South Cotabato,"Dlanag,T’Boli,South Cotabato"
749,126316028,Lemsnolon,,T’Boli,South Cotabato,"Lemsnolon,T’Boli,South Cotabato"
750,126316029,Malugong,,T’Boli,South Cotabato,"Malugong,T’Boli,South Cotabato"
751,126316030,Mongocayo,,T’Boli,South Cotabato,"Mongocayo,T’Boli,South Cotabato"
752,126316031,Salacafe,,T’Boli,South Cotabato,"Salacafe,T’Boli,South Cotabato"
753,126316032,T'bolok,,T’Boli,South Cotabato,"T'bolok,T’Boli,South Cotabato"
754,126317000,TUPI,,,South Cotabato,"TUPI,South Cotabato"
755,126317001,Acmonan,,Tupi,South Cotabato,"Acmonan,Tupi,South Cotabato"
756,126317002,Bololmala,,Tupi,South Cotabato,"Bololmala,Tupi,South Cotabato"
757,126317003,Bunao,,Tupi,South Cotabato,"Bunao,Tupi,South Cotabato"
758,126317004,Cebuano,,Tupi,South Cotabato,"Cebuano,Tupi,South Cotabato"
759,126317005,Crossing Rubber,,Tupi,South Cotabato,"Crossing Rubber,Tupi,South Cotabato"
760,126317006,Kablon,,Tupi,South Cotabato,"Kablon,Tupi,South Cotabato"
761,126317007,Kalkam,,Tupi,South Cotabato,"Kalkam,Tupi,South Cotabato"
762,126317009,Linan,,Tupi,South Cotabato,"Linan,Tupi,South Cotabato"
763,126317010,Lunen,,Tupi,South Cotabato,"Lunen,Tupi,South Cotabato"
764,126317011,Miasong,,Tupi,South Cotabato,"Miasong,Tupi,South Cotabato"
765,126317012,Palian,,Tupi,South Cotabato,"Palian,Tupi,South Cotabato"
766,126317013,Poblacion,,Tupi,South Cotabato,"Poblacion,Tupi,South Cotabato"
767,126317014,Polonuling,,Tupi,South Cotabato,"Polonuling,Tupi,South Cotabato"
768,126317015,Simbo,,Tupi,South Cotabato,"Simbo,Tupi,South Cotabato"
769,126317016,Tubeng,,Tupi,South Cotabato,"Tubeng,Tupi,South Cotabato"
770,126318000,SANTO NIÑO,,,South Cotabato,"SANTO NIÑO,South Cotabato"
771,126318001,Ambalgan,,Santo Nino,South Cotabato,"Ambalgan,Santo Nino,South Cotabato"
772,126318002,Guinsang-an,,Santo Nino,South Cotabato,"Guinsang-an,Santo Nino,South Cotabato"
773,126318003,Katipunan,,Santo Nino,South Cotabato,"Katipunan,Santo Nino,South Cotabato"
774,126318004,Manuel Roxas,,Santo Nino,South Cotabato,"Manuel Roxas,Santo Nino,South Cotabato"
775,126318005,Panay,,Santo Nino,South Cotabato,"Panay,Santo Nino,South Cotabato"
776,126318006,Poblacion,,Santo Nino,South Cotabato,"Poblacion,Santo Nino,South Cotabato"
777,126318007,San Isidro,,Santo Nino,South Cotabato,"San Isidro,Santo Nino,South Cotabato"
778,126318008,San Vicente,,Santo Nino,South Cotabato,"San Vicente,Santo Nino,South Cotabato"
779,126318009,Teresita,,Santo Nino,South Cotabato,"Teresita,Santo Nino,South Cotabato"
780,126318010,Sajaneba,,Santo Nino,South Cotabato,"Sajaneba,Santo Nino,South Cotabato"
781,126319000,LAKE SEBU,,,South Cotabato,"LAKE SEBU,South Cotabato"
782,126319001,Bacdulong,,Lake Sebu,South Cotabato,"Bacdulong,Lake Sebu,South Cotabato"
783,126319002,Denlag,,Lake Sebu,South Cotabato,"Denlag,Lake Sebu,South Cotabato"
784,126319003,Halilan,,Lake Sebu,South Cotabato,"Halilan,Lake Sebu,South Cotabato"
785,126319004,Hanoon,,Lake Sebu,South Cotabato,"Hanoon,Lake Sebu,South Cotabato"
786,126319005,Klubi,,Lake Sebu,South Cotabato,"Klubi,Lake Sebu,South Cotabato"
787,126319006,Lake Lahit,,Lake Sebu,South Cotabato,"Lake Lahit,Lake Sebu,South Cotabato"
788,126319007,Lamcade,,Lake Sebu,South Cotabato,"Lamcade,Lake Sebu,South Cotabato"
789,126319008,Lamdalag,,Lake Sebu,South Cotabato,"Lamdalag,Lake Sebu,South Cotabato"
790,126319009,Lamfugon,,Lake Sebu,South Cotabato,"Lamfugon,Lake Sebu,South Cotabato"
791,126319010,Lamlahak,,Lake Sebu,South Cotabato,"Lamlahak,Lake Sebu,South Cotabato"
792,126319011,Lower Maculan,,Lake Sebu,South Cotabato,"Lower Maculan,Lake Sebu,South Cotabato"
793,126319012,Luhib,,Lake Sebu,South Cotabato,"Luhib,Lake Sebu,South Cotabato"
794,126319013,Ned,,Lake Sebu,South Cotabato,"Ned,Lake Sebu,South Cotabato"
795,126319014,Poblacion,,Lake Sebu,South Cotabato,"Poblacion,Lake Sebu,South Cotabato"
796,126319015,Siluton,,Lake Sebu,South Cotabato,"Siluton,Lake Sebu,South Cotabato"
797,126319016,Talisay,,Lake Sebu,South Cotabato,"Talisay,Lake Sebu,South Cotabato"
798,126319017,Takunel,,Lake Sebu,South Cotabato,"Takunel,Lake Sebu,South Cotabato"
799,126319018,Upper Maculan,,Lake Sebu,South Cotabato,"Upper Maculan,Lake Sebu,South Cotabato"
800,126319019,Tasiman,,Lake Sebu,South Cotabato,"Tasiman,Lake Sebu,South Cotabato"
801,126500000,SULTAN KUDARAT,,,,SULTAN KUDARAT
802,126501000,BAGUMBAYAN,,,Sultan Kudarat,"BAGUMBAYAN,Sultan Kudarat"
803,126501001,Bai Sarifinang,,Bagumbayan,Sultan Kudarat,"Bai Sarifinang,Bagumbayan,Sultan Kudarat"
804,126501002,Biwang,,Bagumbayan,Sultan Kudarat,"Biwang,Bagumbayan,Sultan Kudarat"
805,126501003,Busok,,Bagumbayan,Sultan Kudarat,"Busok,Bagumbayan,Sultan Kudarat"
806,126501004,Daguma,,Bagumbayan,Sultan Kudarat,"Daguma,Bagumbayan,Sultan Kudarat"
807,126501005,Kapaya,,Bagumbayan,Sultan Kudarat,"Kapaya,Bagumbayan,Sultan Kudarat"
808,126501006,Kinayao,,Bagumbayan,Sultan Kudarat,"Kinayao,Bagumbayan,Sultan Kudarat"
809,126501008,Masiag,,Bagumbayan,Sultan Kudarat,"Masiag,Bagumbayan,Sultan Kudarat"
810,126501009,Poblacion,,Bagumbayan,Sultan Kudarat,"Poblacion,Bagumbayan,Sultan Kudarat"
811,126501010,South Sepaka,,Bagumbayan,Sultan Kudarat,"South Sepaka,Bagumbayan,Sultan Kudarat"
812,126501011,Tuka,,Bagumbayan,Sultan Kudarat,"Tuka,Bagumbayan,Sultan Kudarat"
813,126501012,Chua,,Bagumbayan,Sultan Kudarat,"Chua,Bagumbayan,Sultan Kudarat"
814,126501013,Daluga,,Bagumbayan,Sultan Kudarat,"Daluga,Bagumbayan,Sultan Kudarat"
815,126501014,Kabulanan,,Bagumbayan,Sultan Kudarat,"Kabulanan,Bagumbayan,Sultan Kudarat"
816,126501015,Kanulay,,Bagumbayan,Sultan Kudarat,"Kanulay,Bagumbayan,Sultan Kudarat"
817,126501016,Monteverde,,Bagumbayan,Sultan Kudarat,"Monteverde,Bagumbayan,Sultan Kudarat"
818,126501017,Santo Niño,,Bagumbayan,Sultan Kudarat,"Santo Niño,Bagumbayan,Sultan Kudarat"
819,126501018,Sumilil,,Bagumbayan,Sultan Kudarat,"Sumilil,Bagumbayan,Sultan Kudarat"
820,126501019,Titulok,,Bagumbayan,Sultan Kudarat,"Titulok,Bagumbayan,Sultan Kudarat"
821,126501020,Sison,,Bagumbayan,Sultan Kudarat,"Sison,Bagumbayan,Sultan Kudarat"
822,126502000,COLUMBIO,,,Sultan Kudarat,"COLUMBIO,Sultan Kudarat"
823,126502002,Bantangan (Lasak),,Columbio,Sultan Kudarat,"Bantangan (Lasak),Columbio,Sultan Kudarat"
824,126502009,Datablao,,Columbio,Sultan Kudarat,"Datablao,Columbio,Sultan Kudarat"
825,126502010,Eday,,Columbio,Sultan Kudarat,"Eday,Columbio,Sultan Kudarat"
826,126502011,Elbebe,,Columbio,Sultan Kudarat,"Elbebe,Columbio,Sultan Kudarat"
827,126502015,Libertad,,Columbio,Sultan Kudarat,"Libertad,Columbio,Sultan Kudarat"
828,126502016,Lomoyon,,Columbio,Sultan Kudarat,"Lomoyon,Columbio,Sultan Kudarat"
829,126502017,Makat (Sumali Pas),,Columbio,Sultan Kudarat,"Makat (Sumali Pas),Columbio,Sultan Kudarat"
830,126502019,Maligaya,,Columbio,Sultan Kudarat,"Maligaya,Columbio,Sultan Kudarat"
831,126502021,Mayo,,Columbio,Sultan Kudarat,"Mayo,Columbio,Sultan Kudarat"
832,126502022,Natividad,,Columbio,Sultan Kudarat,"Natividad,Columbio,Sultan Kudarat"
833,126502023,Poblacion,,Columbio,Sultan Kudarat,"Poblacion,Columbio,Sultan Kudarat"
834,126502024,Polomolok,,Columbio,Sultan Kudarat,"Polomolok,Columbio,Sultan Kudarat"
835,126502027,Sinapulan,,Columbio,Sultan Kudarat,"Sinapulan,Columbio,Sultan Kudarat"
836,126502028,Sucob,,Columbio,Sultan Kudarat,"Sucob,Columbio,Sultan Kudarat"
837,126502030,Telafas,,Columbio,Sultan Kudarat,"Telafas,Columbio,Sultan Kudarat"
838,126502032,Lasak,,Columbio,Sultan Kudarat,"Lasak,Columbio,Sultan Kudarat"
839,126503000,ESPERANZA,,,Sultan Kudarat,"ESPERANZA,Sultan Kudarat"
840,126503001,Ala,,Esperanza,Sultan Kudarat,"Ala,Esperanza,Sultan Kudarat"
841,126503003,Daladap,,Esperanza,Sultan Kudarat,"Daladap,Esperanza,Sultan Kudarat"
842,126503005,Dukay,,Esperanza,Sultan Kudarat,"Dukay,Esperanza,Sultan Kudarat"
843,126503007,Guiamalia,,Esperanza,Sultan Kudarat,"Guiamalia,Esperanza,Sultan Kudarat"
844,126503008,Ilian,,Esperanza,Sultan Kudarat,"Ilian,Esperanza,Sultan Kudarat"
845,126503011,Kangkong,,Esperanza,Sultan Kudarat,"Kangkong,Esperanza,Sultan Kudarat"
846,126503016,Margues,,Esperanza,Sultan Kudarat,"Margues,Esperanza,Sultan Kudarat"
847,126503018,New Panay,,Esperanza,Sultan Kudarat,"New Panay,Esperanza,Sultan Kudarat"
848,126503020,Numo,,Esperanza,Sultan Kudarat,"Numo,Esperanza,Sultan Kudarat"
849,126503021,Pamantingan,,Esperanza,Sultan Kudarat,"Pamantingan,Esperanza,Sultan Kudarat"
850,126503022,Poblacion,,Esperanza,Sultan Kudarat,"Poblacion,Esperanza,Sultan Kudarat"
851,126503023,Sagasa,,Esperanza,Sultan Kudarat,"Sagasa,Esperanza,Sultan Kudarat"
852,126503024,Salabaca,,Esperanza,Sultan Kudarat,"Salabaca,Esperanza,Sultan Kudarat"
853,126503032,Villamor,,Esperanza,Sultan Kudarat,"Villamor,Esperanza,Sultan Kudarat"
854,126503033,Laguinding,,Esperanza,Sultan Kudarat,"Laguinding,Esperanza,Sultan Kudarat"
855,126503034,Magsaysay,,Esperanza,Sultan Kudarat,"Magsaysay,Esperanza,Sultan Kudarat"
856,126503035,Paitan,,Esperanza,Sultan Kudarat,"Paitan,Esperanza,Sultan Kudarat"
857,126503036,Saliao,,Esperanza,Sultan Kudarat,"Saliao,Esperanza,Sultan Kudarat"
858,126503037,Salumping,,Esperanza,Sultan Kudarat,"Salumping,Esperanza,Sultan Kudarat"
859,126504000,ISULAN,,,Sultan Kudarat,"ISULAN,Sultan Kudarat"
860,126504003,Bambad,,Isulan,Sultan Kudarat,"Bambad,Isulan,Sultan Kudarat"
861,126504005,Bual,,Isulan,Sultan Kudarat,"Bual,Isulan,Sultan Kudarat"
862,126504007,D'Lotilla,,Isulan,Sultan Kudarat,"D'Lotilla,Isulan,Sultan Kudarat"
863,126504009,Dansuli,,Isulan,Sultan Kudarat,"Dansuli,Isulan,Sultan Kudarat"
864,126504010,Impao,,Isulan,Sultan Kudarat,"Impao,Isulan,Sultan Kudarat"
865,126504011,Kalawag I (Pob.),,Isulan,Sultan Kudarat,"Kalawag I (Pob.),Isulan,Sultan Kudarat"
866,126504012,Kalawag II (Pob.),,Isulan,Sultan Kudarat,"Kalawag II (Pob.),Isulan,Sultan Kudarat"
867,126504013,Kalawag III (Pob.),,Isulan,Sultan Kudarat,"Kalawag III (Pob.),Isulan,Sultan Kudarat"
868,126504016,Kenram,,Isulan,Sultan Kudarat,"Kenram,Isulan,Sultan Kudarat"
869,126504018,Kudanding,,Isulan,Sultan Kudarat,"Kudanding,Isulan,Sultan Kudarat"
870,126504019,Kolambog,,Isulan,Sultan Kudarat,"Kolambog,Isulan,Sultan Kudarat"
871,126504020,Lagandang,,Isulan,Sultan Kudarat,"Lagandang,Isulan,Sultan Kudarat"
872,126504021,Laguilayan,,Isulan,Sultan Kudarat,"Laguilayan,Isulan,Sultan Kudarat"
873,126504022,Mapantig,,Isulan,Sultan Kudarat,"Mapantig,Isulan,Sultan Kudarat"
874,126504024,New Pangasinan,,Isulan,Sultan Kudarat,"New Pangasinan,Isulan,Sultan Kudarat"
875,126504026,Sampao,,Isulan,Sultan Kudarat,"Sampao,Isulan,Sultan Kudarat"
876,126504028,Tayugo,,Isulan,Sultan Kudarat,"Tayugo,Isulan,Sultan Kudarat"
877,126505000,KALAMANSIG,,,Sultan Kudarat,"KALAMANSIG,Sultan Kudarat"
878,126505001,Bantogon (Santa Clara),,Kalamansig,Sultan Kudarat,"Bantogon (Santa Clara),Kalamansig,Sultan Kudarat"
879,126505004,Cadiz,,Kalamansig,Sultan Kudarat,"Cadiz,Kalamansig,Sultan Kudarat"
880,126505006,Dumangas Nuevo,,Kalamansig,Sultan Kudarat,"Dumangas Nuevo,Kalamansig,Sultan Kudarat"
881,126505007,Hinalaan,,Kalamansig,Sultan Kudarat,"Hinalaan,Kalamansig,Sultan Kudarat"
882,126505011,Limulan,,Kalamansig,Sultan Kudarat,"Limulan,Kalamansig,Sultan Kudarat"
883,126505013,Obial,,Kalamansig,Sultan Kudarat,"Obial,Kalamansig,Sultan Kudarat"
884,126505014,Paril,,Kalamansig,Sultan Kudarat,"Paril,Kalamansig,Sultan Kudarat"
885,126505015,Poblacion,,Kalamansig,Sultan Kudarat,"Poblacion,Kalamansig,Sultan Kudarat"
886,126505016,Sangay,,Kalamansig,Sultan Kudarat,"Sangay,Kalamansig,Sultan Kudarat"
887,126505017,Santa Maria,,Kalamansig,Sultan Kudarat,"Santa Maria,Kalamansig,Sultan Kudarat"
888,126505018,Datu Ito Andong,,Kalamansig,Sultan Kudarat,"Datu Ito Andong,Kalamansig,Sultan Kudarat"
889,126505019,Datu Wasay,,Kalamansig,Sultan Kudarat,"Datu Wasay,Kalamansig,Sultan Kudarat"
890,126505020,Nalilidan,,Kalamansig,Sultan Kudarat,"Nalilidan,Kalamansig,Sultan Kudarat"
891,126505021,Sabanal,,Kalamansig,Sultan Kudarat,"Sabanal,Kalamansig,Sultan Kudarat"
892,126505022,Pag-asa,,Kalamansig,Sultan Kudarat,"Pag-asa,Kalamansig,Sultan Kudarat"
893,126506000,LEBAK,,,Sultan Kudarat,"LEBAK,Sultan Kudarat"
894,126506001,Barurao,,Lebak,Sultan Kudarat,"Barurao,Lebak,Sultan Kudarat"
895,126506003,Basak,,Lebak,Sultan Kudarat,"Basak,Lebak,Sultan Kudarat"
896,126506004,Bululawan,,Lebak,Sultan Kudarat,"Bululawan,Lebak,Sultan Kudarat"
897,126506005,Capilan,,Lebak,Sultan Kudarat,"Capilan,Lebak,Sultan Kudarat"
898,126506006,Christiannuevo,,Lebak,Sultan Kudarat,"Christiannuevo,Lebak,Sultan Kudarat"
899,126506007,Datu Karon,,Lebak,Sultan Kudarat,"Datu Karon,Lebak,Sultan Kudarat"
900,126506008,Kalamongog,,Lebak,Sultan Kudarat,"Kalamongog,Lebak,Sultan Kudarat"
901,126506009,Keytodac,,Lebak,Sultan Kudarat,"Keytodac,Lebak,Sultan Kudarat"
